equipe,division,prenom,nom,nom_jeu,nat,nat_ioc,an,age,pla,mon,spr,chr,pun,end,pav,moy,pot,points_ranking,rang_pcs,points_carriere,specialite_pcs,score_pave,poids,taille,slug
team-novo-nordisk-2026,ProTeam,Hamish,ARMITT,H. Armitt,GB,GBR,2002,24,52,48,48,46,59,56,47,52,54,5,2043,5,Hills,0.0,,,hamish-armitt
team-novo-nordisk-2026,ProTeam,Umberto,POLI,U. Poli,IT,ITA,1996,30,64,34,70,46,50,57,54,54,54,5,1976,42,Sprint,0.0,,1.67,umberto-poli
team-novo-nordisk-2026,ProTeam,Sam,BRAND,S. Brand,GB,GBR,1991,35,49,55,34,55,50,60,42,50,50,5,1987,65,GC,0.0,76.0,1.86,sam-brand
team-novo-nordisk-2026,ProTeam,Antonio,POLGA,A. Polga,IT,ITA,1999,27,60,38,52,49,52,57,50,51,51,5,1995,5,Oneday,0.0,,,antonio-polga
team-novo-nordisk-2026,ProTeam,Célestin,WATTELLE,C. Wattelle,FR,FRA,2003,23,61,31,67,43,45,54,50,50,53,1,2494,13,Sprint,0.0,,,celestin-wattelle
team-novo-nordisk-2026,ProTeam,Donovan,MACKIE,D. Mackie,AU,AUS,2007,19,54,38,37,60,43,55,46,48,56,1,2565,1,TT,0.0,75.0,1.88,donovan-mackie
team-novo-nordisk-2026,ProTeam,Lucas,DAUGE,L. Dauge,FR,FRA,1996,30,39,58,30,46,50,57,35,47,47,0,,0,Climber,0.0,,1.67,lucas-dauge
team-novo-nordisk-2026,ProTeam,Hamish,BEADLE,H. Beadle,NZ,NZL,1998,28,59,31,65,41,46,53,49,49,49,0,,14,Sprint,0.0,64.0,1.67,hamish-beadle
team-novo-nordisk-2026,ProTeam,Declan,IRVINE,D. Irvine,AU,AUS,1999,27,55,38,39,59,44,55,44,48,48,0,,6,TT,0.0,75.0,1.78,declan-irvine
team-novo-nordisk-2026,ProTeam,Bailey,MCDONALD,B. Mcdonald,AU,AUS,2003,23,50,46,45,44,58,54,45,50,53,0,,12,Hills,0.0,,,bailey-mcdonald
team-novo-nordisk-2026,ProTeam,Jacopo,COLLADON,J. Colladon,IT,ITA,2003,23,48,43,40,45,49,52,41,46,49,0,,0,,0.0,,,jacopo-colladon
team-novo-nordisk-2026,ProTeam,Alessandro,PERRACCHIONE,A. Perracchione,IT,ITA,2005,21,59,30,65,41,45,52,52,49,55,0,,9,Sprint,0.0,,,alessandro-perracchione
team-novo-nordisk-2026,ProTeam,Quinten,DE GRAEVE,Q. de Graeve,BE,BEL,2000,26,48,40,43,42,53,50,42,46,46,0,,0,Hills,0.0,75.0,1.81,quinten-de-graeve
team-novo-nordisk-2026,ProTeam,Lucas,TERRIER,L. Terrier,FR,FRA,2006,20,48,43,40,45,49,52,44,46,53,0,,0,,0.0,,,lucas-terrier
team-novo-nordisk-2026,ProTeam,Anton,MULLER,A. Muller,FR,FRA,1998,28,47,42,42,41,54,50,41,46,46,0,,0,Hills,0.0,,,anton-muller
team-novo-nordisk-2026,ProTeam,Juan José,LÓPEZ,J. J. López,ES,ESP,2006,20,48,43,40,45,49,52,44,46,53,0,,0,,0.0,,,juan-jose-lopez-rodriguez
team-novo-nordisk-2026,ProTeam,Nathan,SMITH,N. Smith,GB,GBR,2000,26,56,30,62,38,41,50,45,46,46,0,,0,Sprint,0.0,,,nathan-smith
team-novo-nordisk-2026,ProTeam,Louis-Marie,POSNIC,L. Posnic,FR,FRA,2003,23,48,43,40,45,49,52,41,46,49,0,,0,,0.0,,,louis-marie-posnic
team-novo-nordisk-2026,ProTeam,David,LOZANO,D. Lozano,ES,ESP,1988,38,44,53,32,49,47,56,37,47,47,0,,267,GC,0.0,63.0,1.78,david-lozano-riba
team-polti-visitmalta-2026,ProTeam,Giovanni,LONARDI,G. Lonardi,IT,ITA,1996,30,80,50,86,62,66,73,70,70,70,480,108,1500,Sprint,0.0,70.0,1.8,giovanni-lonardi
team-polti-visitmalta-2026,ProTeam,Ludovico,CRESCIOLI,L. Crescioli,IT,ITA,2003,23,71,60,62,63,70,73,63,66,69,350,172,528,Oneday,0.0,63.0,1.78,ludovico-crescioli
team-polti-visitmalta-2026,ProTeam,Thomas,PESENTI,T. Pesenti,IT,ITA,1999,27,64,67,59,60,76,71,60,66,66,238,280,614,Hills,0.0,59.0,1.69,thomas-pesenti
team-polti-visitmalta-2026,ProTeam,Manuel,PEÑALVER,M. Peñalver,ES,ESP,1998,28,77,44,85,57,60,69,66,65,65,202,337,732,Sprint,0.0,70.0,1.77,manuel-penalver
team-polti-visitmalta-2026,ProTeam,Fernando,TERCERO,F. Tercero,ES,ESP,2001,25,59,74,45,67,65,74,53,64,64,186,361,378,GC,0.0,63.0,1.82,fernando-tercero-lopez
team-polti-visitmalta-2026,ProTeam,Mirco,MAESTRI,M. Maestri,IT,ITA,1991,35,65,53,60,58,66,66,58,61,61,144,435,974,Hills,0.0,76.0,1.85,mirco-maestri
team-polti-visitmalta-2026,ProTeam,Francisco,MUÑOZ,F. Muñoz,ES,ESP,2001,25,62,68,49,67,64,73,55,64,64,139,448,190,GC,0.0,71.0,1.81,francisco-munoz-llana
team-polti-visitmalta-2026,ProTeam,Diego Pablo,SEVILLA,D. P. Sevilla,ES,ESP,1996,30,63,62,59,58,74,68,59,64,64,126,477,273,Hills,0.0,63.0,1.71,diego-pablo-sevilla
team-polti-visitmalta-2026,ProTeam,Andrea,MIFSUD,A. Mifsud,MT,MLT,1999,27,61,63,56,57,72,67,57,63,63,119,503,136,Hills,0.0,58.0,1.72,andrea-mifsud
team-polti-visitmalta-2026,ProTeam,Fabrizio,CROZZOLO,F. Crozzolo,AR,ARG,2005,21,60,67,46,65,62,71,56,62,68,104,547,104,GC,0.0,70.0,1.78,fabrizio-crozzolo
team-polti-visitmalta-2026,ProTeam,Dario Igor,BELLETTA,D. I. Belletta,IT,ITA,2004,22,64,56,60,57,70,66,61,62,66,102,555,159,Hills,0.0,73.0,1.87,dario-igor-belletta
team-polti-visitmalta-2026,ProTeam,Mattia,BAIS,M. Bais,IT,ITA,1996,30,61,71,48,66,65,73,55,64,64,95,578,611,GC,0.0,66.0,1.75,mattia-bais
team-polti-visitmalta-2026,ProTeam,Davide,BAIS,D. Bais,IT,ITA,1998,28,61,70,48,67,65,73,55,64,64,89,606,462,GC,0.0,69.0,1.84,davide-bais
team-polti-visitmalta-2026,ProTeam,Gabriele,BESSEGA,G. Bessega,IT,ITA,2004,22,63,54,61,55,68,65,60,61,65,87,616,88,Hills,0.0,71.0,1.82,gabriele-bessega
team-polti-visitmalta-2026,ProTeam,Tommaso,BESSEGA,T. Bessega,IT,ITA,2004,22,69,38,75,51,54,62,61,58,62,60,761,62,Sprint,0.0,72.0,1.83,tommaso-bessega
team-polti-visitmalta-2026,ProTeam,Javier,SERRANO,J. Serrano,ES,ESP,2001,25,62,56,60,54,69,65,57,61,61,57,787,157,Hills,0.0,60.0,1.71,javier-serrano
team-polti-visitmalta-2026,ProTeam,Dario,GIULIANO,D. Giuliano,FR,FRA,2005,21,64,46,56,54,59,63,58,57,63,39,944,39,Oneday,0.0,64.0,1.8,dario-giuliano
team-polti-visitmalta-2026,ProTeam,Germán Darío,GÓMEZ,G. D. Gómez,CO,COL,2001,25,56,70,42,64,62,70,50,61,61,38,949,200,GC,0.0,65.0,1.76,german-dario-gomez
team-polti-visitmalta-2026,ProTeam,Alessandro,TONELLI,A. Tonelli,IT,ITA,1992,34,56,66,43,61,61,68,50,59,59,31,1022,729,GC,0.0,68.0,1.76,alessandro-tonelli
team-polti-visitmalta-2026,ProTeam,Adrián,BENITO,A. Benito,ES,ESP,2004,22,48,69,36,56,59,67,47,56,60,23,1185,23,Climber,0.0,72.0,1.85,adrian-benito-gonzalez
team-polti-visitmalta-2026,ProTeam,Andrea,PIETROBON,A. Pietrobon,IT,ITA,1999,27,58,54,52,53,65,62,52,57,57,18,1304,129,Hills,0.0,72.0,1.91,andrea-pietrobon
team-polti-visitmalta-2026,ProTeam,Aidan,BUTTIGIEG,A. Buttigieg,MT,MLT,1997,29,61,48,44,67,53,63,51,56,56,17,1346,57,TT,0.0,68.0,1.72,aidan-buttigieg
team-polti-visitmalta-2026,ProTeam,Gabriele,RACCAGNI,G. Raccagni,IT,ITA,2003,23,63,36,69,46,50,58,53,54,57,14,1498,14,Sprint,0.0,65.0,1.84,gabriele-raccagni
team-polti-visitmalta-2026,ProTeam,Pablo,GARCÍA,P. García,ES,ESP,2001,25,52,42,36,59,45,56,43,48,48,1,2479,1,TT,0.0,66.0,1.83,pablo-garcia-frances
team-polti-visitmalta-2026,ProTeam,Santiago,BASSO,S. Basso,IT,ITA,2006,20,48,43,40,45,49,52,44,46,53,0,,0,,0.0,,,santiago-basso
totalenergies-2026,ProTeam,Emilien,JEANNIÈRE,E. Jeannière,FR,FRA,1998,28,81,55,75,68,72,76,82,71,71,734,61,2169,Oneday,97.6,,1.76,emilien-jeanniere
totalenergies-2026,ProTeam,Jordan,JEGAT,J. Jegat,FR,FRA,1999,27,62,84,52,69,75,81,58,70,70,596,74,1762,Climber,0.0,59.0,1.76,jordan-jegat
totalenergies-2026,ProTeam,Alexandre,DELETTRE,A. Delettre,FR,FRA,1997,29,77,60,69,67,74,76,74,70,70,594,76,1618,Oneday,23.1,62.0,1.7,alexandre-delettre
totalenergies-2026,ProTeam,Anthony,TURGIS,A. Turgis,FR,FRA,1994,32,81,55,73,68,71,76,82,71,71,501,102,4201,Oneday,124.6,70.0,1.78,anthony-turgis
totalenergies-2026,ProTeam,Sandy,DUJARDIN,S. Dujardin,FR,FRA,1997,29,78,54,71,65,71,74,74,69,69,402,150,1523,Oneday,26.3,,1.78,sandy-dujardin
totalenergies-2026,ProTeam,Joris,DELBOVE,J. Delbove,FR,FRA,2000,26,65,72,51,70,67,76,58,67,67,352,171,671,GC,0.0,,,joris-delbove
totalenergies-2026,ProTeam,Jason,TESSON,J. Tesson,FR,FRA,1998,28,77,50,84,59,65,72,69,68,68,314,195,1497,Sprint,1.8,59.0,1.66,jason-tesson
totalenergies-2026,ProTeam,Nicolas,BREUILLARD,N. Breuillard,FR,FRA,2000,26,63,73,50,68,68,75,57,66,66,286,228,492,GC,0.0,,1.75,nicolas-breuillard
totalenergies-2026,ProTeam,Mattéo,VERCHER,M. Vercher,FR,FRA,2001,25,65,65,59,60,76,70,60,66,66,213,312,650,Hills,0.0,,1.71,matheo-vercher
totalenergies-2026,ProTeam,Thomas,BONNET,T. Bonnet,FR,FRA,1998,28,62,68,51,66,64,72,55,64,64,162,403,271,GC,0.0,,1.75,thomas-bonnet
totalenergies-2026,ProTeam,Samuel,LEROUX,S. Leroux,FR,FRA,1994,32,65,62,51,69,59,72,56,63,63,143,438,493,GC,0.0,79.0,1.89,samuel-leroux
totalenergies-2026,ProTeam,Thibault,GUERNALEC,T. Guernalec,FR,FRA,1997,29,69,56,50,77,59,72,58,64,64,108,535,783,TT,0.0,71.0,1.85,thibault-guernalec
totalenergies-2026,ProTeam,Mathis,LE BERRE,M. Le Berre,FR,FRA,2001,25,65,61,59,59,72,68,59,64,64,107,538,434,Hills,0.0,68.0,1.76,mathis-le-berre
totalenergies-2026,ProTeam,Baptiste,VADIC,B. Vadic,FR,FRA,2002,24,67,53,52,72,59,69,60,62,64,103,550,140,TT,3.9,,,baptiste-vadic
totalenergies-2026,ProTeam,Florian,DAUPHIN,F. Dauphin,FR,FRA,1999,27,74,45,78,56,60,67,71,63,63,97,566,324,Sprint,39.2,70.0,1.8,florian-dauphin
totalenergies-2026,ProTeam,Pierre,THIERRY,P. Thierry,FR,FRA,2003,23,71,50,62,62,63,69,61,63,66,96,573,217,Oneday,0.0,,1.85,pierre-thierry
totalenergies-2026,ProTeam,Mathieu,BURGAUDEAU,M. Burgaudeau,FR,FRA,1998,28,63,66,58,59,76,70,59,65,65,93,585,1750,Hills,0.0,61.0,1.68,mathieu-burgaudeau
totalenergies-2026,ProTeam,Rayan,BOULAHOITE,R. Boulahoite,FR,FRA,2004,22,71,42,75,55,57,65,63,61,65,80,649,113,Sprint,3.1,75.0,1.83,rayan-boulahoite
totalenergies-2026,ProTeam,Thomas,GACHIGNARD,T. Gachignard,FR,FRA,2000,26,63,67,50,67,63,73,63,64,64,73,681,522,GC,34.5,,,thomas-gachignard
totalenergies-2026,ProTeam,Geoffrey,BOUCHARD,G. Bouchard,FR,FRA,1992,34,52,77,40,61,65,73,48,61,61,54,805,1235,Climber,0.0,63.0,1.78,geoffrey-bouchard
totalenergies-2026,ProTeam,Théo,HÉBERT,T. Hébert,FR,FRA,2003,23,54,66,41,61,58,67,48,58,61,53,820,53,GC,0.0,,,theo-hebert
totalenergies-2026,ProTeam,Alexys,BRUNEL,A. Brunel,FR,FRA,1998,28,67,51,51,71,56,68,56,61,61,30,1041,312,TT,0.0,70.0,1.91,alexys-brunel
totalenergies-2026,ProTeam,Fabien,DOUBEY,F. Doubey,FR,FRA,1993,33,56,67,43,62,61,68,50,60,60,22,1196,753,GC,0.0,62.0,1.74,fabien-doubey
totalenergies-2026,ProTeam,Alan,JOUSSEAUME,A. Jousseaume,FR,FRA,1998,28,65,47,57,55,59,64,55,58,58,21,1227,189,Oneday,0.0,,1.77,alan-jousseaume
totalenergies-2026,ProTeam,Lorrenzo,MANZIN,L. Manzin,FR,FRA,1994,32,72,42,78,54,58,65,62,62,62,21,1222,1740,Sprint,0.0,69.0,1.75,lorrenzo-manzin
totalenergies-2026,ProTeam,Valentin,RETAILLEAU,V. Retailleau,FR,FRA,2000,26,58,53,55,51,66,62,53,58,58,16,1374,212,Hills,0.0,64.0,1.81,valentin-retailleau
totalenergies-2026,ProTeam,Nicola,MARCEROU,N. Marcerou,FR,FRA,2002,24,63,41,56,52,56,60,53,55,57,15,1442,20,Oneday,0.0,,1.75,nicola-marcerou
totalenergies-2026,ProTeam,Fabien,GRELLIER,F. Grellier,FR,FRA,1994,32,63,45,54,54,57,62,53,56,56,5,1972,473,Oneday,0.0,65.0,1.8,fabien-grellier
totalenergies-2026,ProTeam,Théo,LÉVÊQUE,T. Lévêque,FR,FRA,2004,22,51,47,46,45,59,54,49,50,54,3,2217,3,Hills,0.0,,1.73,theo-leveque
totalenergies-2026,ProTeam,Paul,CONOR,P. Conor,FR,FRA,2003,23,42,62,31,50,53,60,38,50,53,2,2333,2,Climber,0.0,,1.81,paul-conor
totalenergies-2026,ProTeam,Evan,PAVIS,E. Pavis,FR,FRA,2005,21,50,46,46,44,57,54,48,50,56,2,2359,2,Hills,0.0,,,evan-pavis
tudor-pro-cycling-team-2026,ProTeam,Mathys,RONDEL,M. Rondel,FR,FRA,2003,23,66,82,51,73,72,81,60,71,76,838,49,1173,GC,0.0,,1.8,mathys-rondel
tudor-pro-cycling-team-2026,ProTeam,Michael,STORER,M. Storer,AU,AUS,1997,29,65,88,53,73,77,85,61,74,74,815,53,4131,Climber,0.0,63.0,1.77,michael-storer
tudor-pro-cycling-team-2026,ProTeam,Marco,BRENNER,M. Brenner,DE,GER,2002,24,65,80,52,72,72,79,60,70,74,572,84,1254,GC,0.0,59.0,1.81,marco-brenner
tudor-pro-cycling-team-2026,ProTeam,Yannis,VOISARD,Y. Voisard,CH,SUI,1998,28,63,83,50,72,72,80,58,70,70,572,83,1332,GC,0.0,56.0,,yannis-voisard
tudor-pro-cycling-team-2026,ProTeam,Matteo,TRENTIN,M. Trentin,IT,ITA,1989,37,79,52,72,66,69,73,83,68,68,551,95,10065,Oneday,263.4,74.0,1.79,matteo-trentin
tudor-pro-cycling-team-2026,ProTeam,Marc,HIRSCHI,M. Hirschi,CH,SUI,1998,28,78,66,70,69,78,79,73,73,73,504,100,7720,Oneday,6,61.0,1.74,marc-hirschi
tudor-pro-cycling-team-2026,ProTeam,Julian,ALAPHILIPPE,J. Alaphilippe,FR,FRA,1992,34,76,66,68,68,76,78,72,72,72,502,101,13797,Oneday,10.1,62.0,1.73,julian-alaphilippe
tudor-pro-cycling-team-2026,ProTeam,Luca,MOZZATO,L. Mozzato,IT,ITA,1998,28,81,54,76,67,71,76,84,71,71,455,124,2913,Oneday,218.1,67.0,1.78,luca-mozzato
tudor-pro-cycling-team-2026,ProTeam,Rick,PLUIMERS,R. Pluimers,NL,NED,2000,26,69,63,65,63,76,72,73,68,68,365,164,1108,Hills,64.2,67.0,1.8,rick-pluimers
tudor-pro-cycling-team-2026,ProTeam,Arvid,DE KLEIJN,A. de Kleijn,NL,NED,1994,32,79,46,86,59,62,71,68,67,67,235,285,2415,Sprint,0.0,68.0,1.71,arvid-de-kleijn
tudor-pro-cycling-team-2026,ProTeam,Stefan,KÜNG,S. Küng,CH,SUI,1993,33,76,57,58,82,64,76,80,69,69,223,298,8038,TT,295.7,83.0,1.93,stefan-kung
tudor-pro-cycling-team-2026,ProTeam,Florian,STORK,F. Stork,DE,GER,1997,29,59,77,48,65,69,76,54,66,66,182,374,758,Climber,0.0,65.0,1.85,florian-stork
tudor-pro-cycling-team-2026,ProTeam,Marius,MAYRHOFER,M. Mayrhofer,DE,GER,2000,26,69,59,64,61,74,70,72,66,66,167,398,939,Hills,51,70.0,1.82,marius-mayrhofer
tudor-pro-cycling-team-2026,ProTeam,Marco,HALLER,M. Haller,AT,AUT,1991,35,74,48,65,62,63,69,71,64,64,159,406,2529,Oneday,41.1,72.0,1.78,marco-haller
tudor-pro-cycling-team-2026,ProTeam,Lennart,JASCH,L. Jasch,DE,GER,2000,26,55,77,43,63,67,74,51,63,63,123,488,156,Climber,0.0,,,lennart-jasch
tudor-pro-cycling-team-2026,ProTeam,Robin,FROIDEVAUX,R. Froidevaux,CH,SUI,1998,28,67,57,63,59,70,68,61,64,64,121,494,348,Hills,0.6,71.0,1.83,robin-froidevaux
tudor-pro-cycling-team-2026,ProTeam,Larry,WARBASSE,L. Warbasse,US,USA,1990,36,56,68,41,64,60,69,50,60,60,99,562,1472,GC,0.0,67.0,1.83,lawrence-warbasse
tudor-pro-cycling-team-2026,ProTeam,Arthur,KLUCKERS,A. Kluckers,LU,LUX,2000,26,69,55,50,76,58,71,58,63,63,79,651,330,TT,0.0,71.0,1.92,arthur-kluckers
tudor-pro-cycling-team-2026,ProTeam,Aivaras,MIKUTIS,A. Mikutis,LT,LTU,2002,24,68,53,52,73,59,70,58,62,64,79,654,257,TT,0.0,,1.84,aivaras-mikutis
tudor-pro-cycling-team-2026,ProTeam,Will,BARTA,W. Barta,US,USA,1996,30,66,61,50,74,62,72,57,64,64,74,675,913,TT,0.0,61.0,1.8,william-barta
tudor-pro-cycling-team-2026,ProTeam,Maikel,ZIJLAARD,M. Zijlaard,NL,NED,1999,27,72,51,58,74,57,71,67,64,64,69,699,574,TT,23.1,73.0,1.89,maikel-zijlaard
tudor-pro-cycling-team-2026,ProTeam,Robin,DONZÉ,R. Donzé,CH,SUI,2003,23,65,47,57,56,60,64,56,58,61,53,818,60,Oneday,0.0,,,robin-donze
tudor-pro-cycling-team-2026,ProTeam,Sebastian,KOLZE CHANGIZI,S. Kolze Changizi,DK,DEN,2000,26,71,42,75,53,57,64,66,60,60,50,836,160,Sprint,16,,1.81,sebastian-kolze-changizi
tudor-pro-cycling-team-2026,ProTeam,Fabian,WEISS,F. Weiss,CH,SUI,2002,24,65,51,50,70,57,67,57,60,62,48,852,127,TT,1.6,,1.81,fabian-weiss
tudor-pro-cycling-team-2026,ProTeam,Hannes,WILKSCH,H. Wilksch,DE,GER,2001,25,57,69,43,63,62,70,51,61,61,42,902,185,GC,0.0,62.0,1.81,hannes-wilksch
tudor-pro-cycling-team-2026,ProTeam,Petr,KELEMEN,P. Kelemen,CZ,CZE,2000,26,66,51,51,71,57,68,56,61,61,39,942,195,TT,0.0,70.0,1.92,petr-kelemen
tudor-pro-cycling-team-2026,ProTeam,Fabian,LIENHARD,F. Lienhard,CH,SUI,1993,33,71,43,64,58,61,66,64,60,60,27,1097,1121,Oneday,7.4,73.0,1.83,fabian-lienhard
tudor-pro-cycling-team-2026,ProTeam,Jacob,ERIKSSON,J. Eriksson,SE,SWE,1999,27,66,45,58,56,59,64,56,58,58,20,1249,211,Oneday,0.0,,1.82,jacob-eriksson
tudor-pro-cycling-team-2026,ProTeam,Roland,THALMANN,R. Thalmann,CH,SUI,1993,33,54,69,41,61,61,68,48,59,59,20,1239,608,GC,0.0,61.0,1.78,roland-thalmann
tudor-pro-cycling-team-2026,ProTeam,Luc,WIRTGEN,L. Wirtgen,LU,LUX,1998,28,58,57,52,54,67,64,55,59,59,17,1332,346,Hills,1.8,63.0,1.8,luc-wirtgen
tudor-pro-cycling-team-2026,ProTeam,Joel,SUTER,J. Suter,CH,SUI,1998,28,63,48,47,69,54,65,53,58,58,12,1542,301,TT,0.0,75.0,1.9,joel-suter
unibet-rose-rockets-2026,ProTeam,Dylan,GROENEWEGEN,D. Groenewegen,NL,NED,1993,33,85,53,91,66,69,78,81,74,74,877,42,9647,Sprint,28.8,70.0,1.77,dylan-groenewegen
unibet-rose-rockets-2026,ProTeam,Lukáš,KUBIŠ,L. Kubiš,SK,SVK,2000,26,81,55,74,69,70,77,83,71,71,809,54,1799,Oneday,171.8,70.0,1.75,lukas-kubis
unibet-rose-rockets-2026,ProTeam,Clément,VENTURINI,C. Venturini,FR,FRA,1993,33,78,57,72,65,73,75,72,70,70,629,71,3731,Oneday,4.8,60.0,1.65,clement-venturini
unibet-rose-rockets-2026,ProTeam,Matyáš,KOPECKÝ,M. Kopecký,CZ,CZE,2003,23,76,52,70,64,66,72,75,67,70,285,230,790,Oneday,64.4,,1.88,matyas-kopecky
unibet-rose-rockets-2026,ProTeam,Wout,POELS,W. Poels,NL,NED,1987,39,56,78,44,65,67,76,52,64,64,280,236,8635,Climber,0.0,66.0,1.86,wout-poels
unibet-rose-rockets-2026,ProTeam,Lander,LOOCKX,L. Loockx,BE,BEL,1997,29,74,55,65,65,68,72,67,66,66,263,253,657,Oneday,4,70.0,1.86,lander-loockx
unibet-rose-rockets-2026,ProTeam,Victor,LAFAY,V. Lafay,FR,FRA,1996,30,63,76,51,69,70,77,58,68,68,225,294,1642,GC,0.0,65.0,1.77,victor-lafay
unibet-rose-rockets-2026,ProTeam,Cedrik Bakke,CHRISTOPHERSEN,C. B. Christophersen,NO,NOR,2001,25,62,70,48,68,64,74,55,64,64,187,356,364,GC,0.0,69.0,1.82,cedrik-bakke-christophersen
unibet-rose-rockets-2026,ProTeam,Jelle,JOHANNINK,J. Johannink,NL,NED,1996,30,72,51,65,61,65,69,66,64,64,182,371,329,Oneday,9.5,,1.81,jelle-johannink
unibet-rose-rockets-2026,ProTeam,Tobias,MÜLLER,T. Müller,DE,GER,2004,22,74,45,80,56,61,67,67,64,68,173,386,197,Sprint,0.0,66.0,1.74,tobias-muller1
unibet-rose-rockets-2026,ProTeam,Niklas,LARSEN,N. Larsen,DK,DEN,1997,29,73,55,58,76,61,73,66,66,66,160,404,985,TT,6.9,74.0,1.83,niklas-larsen
unibet-rose-rockets-2026,ProTeam,Tomáš,KOPECKÝ,T. Kopecký,CZ,CZE,2000,26,65,65,51,69,61,73,60,64,64,139,446,361,GC,6.7,73.0,1.91,tomas-kopecky
unibet-rose-rockets-2026,ProTeam,Joren,BLOEM,J. Bloem,NL,NED,1999,27,73,46,76,59,59,68,64,64,64,132,463,399,Sprint,1.3,,1.92,joren-bloem2
unibet-rose-rockets-2026,ProTeam,Odd Christian,EIKING,O. C. Eiking,NO,NOR,1994,32,64,70,51,68,66,74,57,66,66,113,524,2467,GC,0.0,75.0,1.81,odd-christian-eiking
unibet-rose-rockets-2026,ProTeam,Elmar,REINDERS,E. Reinders,NL,NED,1992,34,73,43,64,60,58,67,64,61,61,96,568,909,Oneday,7,78.1,1.9,elmar-reinders
unibet-rose-rockets-2026,ProTeam,Hartthijs,DE VRIES,H. de Vries,NL,NED,1996,30,73,47,76,57,60,68,66,64,64,73,679,507,Sprint,7.4,66.0,1.84,hartthijs-de-vries
unibet-rose-rockets-2026,ProTeam,Ronan,AUGÉ,R. Augé,FR,FRA,2004,22,70,42,77,51,57,64,63,60,64,65,729,97,Sprint,0.0,61.0,1.74,ronan-auge
unibet-rose-rockets-2026,ProTeam,Adrien,MAIRE,A. Maire,FR,FRA,2000,26,55,74,44,62,66,73,51,62,62,54,806,375,Climber,0.0,,,adrien-maire
unibet-rose-rockets-2026,ProTeam,Rory,TOWNSEND,R. Townsend,IE,IRL,1995,31,75,46,68,62,62,69,66,64,64,50,834,1104,Oneday,4.4,73.0,1.84,rory-townsend
unibet-rose-rockets-2026,ProTeam,Karsten Larsen,FELDMANN,K. L. Feldmann,NO,NOR,2003,23,61,52,58,52,65,62,55,58,61,49,845,79,Hills,0.0,,,karsten-larsen-feldmann
unibet-rose-rockets-2026,ProTeam,Sergio,MERIS,S. Meris,IT,ITA,2001,25,59,58,54,54,69,64,54,60,60,42,903,137,Hills,0.0,,1.8,sergio-meris
unibet-rose-rockets-2026,ProTeam,Wessel,MOURIS,W. Mouris,NL,NED,2002,24,65,50,50,70,55,67,58,60,62,42,905,131,TT,4.4,,1.88,wessel-mouris
unibet-rose-rockets-2026,ProTeam,Jannis,PETER,J. Peter,DE,GER,2000,26,54,72,40,62,61,70,48,60,60,38,948,158,GC,0.0,64.0,1.85,jannis-peter
unibet-rose-rockets-2026,ProTeam,Killian,VERSCHUREN,K. Verschuren,FR,FRA,2002,24,53,68,41,59,61,67,48,58,60,36,968,104,GC,0.0,54.0,1.65,killian-verschuren
unibet-rose-rockets-2026,ProTeam,Martijn,RASENBERG,M. Rasenberg,NL,NED,2001,25,69,35,74,51,50,61,57,57,57,17,1338,123,Sprint,0.0,78.0,1.94,martijn-rasenberg
unibet-rose-rockets-2026,ProTeam,Owen,GELEIJN,O. Geleijn,NL,NED,2001,25,57,51,53,51,63,60,51,56,56,14,1489,56,Hills,0.0,,1.86,owen-geleijn
unibet-rose-rockets-2026,ProTeam,Eivind Broholt,FOUGNER,E. B. Fougner,NO,NOR,2003,23,48,67,36,55,58,66,43,55,58,8,1780,53,Climber,0.0,,,eivind-broholt-fougner
unibet-rose-rockets-2026,ProTeam,Abram,STOCKMAN,A. Stockman,BE,BEL,1996,30,64,38,69,48,51,59,55,55,55,5,1979,117,Sprint,0.8,67.0,1.82,abram-stockman
unibet-rose-rockets-2026,ProTeam,Adam,ŤOUPALÍK,A. Ťoupalík,CZ,CZE,1996,30,57,55,51,53,65,62,52,57,57,5,1975,634,Hills,0.0,65.0,1.75,adam-toupalik
unibet-rose-rockets-2026,ProTeam,Colin,SAVIOZ,C. Savioz,FR,FRA,2004,22,40,67,30,49,55,61,40,50,54,0,,4,Climber,0.0,53.0,1.72,colin-savioz
